X	pollid	caseid	country	mode	t1knowlevel	numitems	pollgroup	groupsize	avgsd	numindices	genvar	readbrief	t1know	t1knowr	t1knowcor	grpgain	t2know	ppage	educ4	minority	hhincome	female	attextreme	highinc	t1polint	avgsd2	grpgain2	t1knowcor2	t12know	t12knowcor	attextreme2	length	timebtw	grpgainr	t1knowrcor	t2knowr	pollname	numissues	pfemale	pminority	varfemale	sdfemale	vareduc	sdeduc	meaned	meanage	phighinc	meanxtreme	pfemale_ind	entropy	meant1know	meant1knowcor	t1knowlevelcor	meant1know_ind	meant1knowcor_ind	meant2know	knowgain	knowgain2	t2knowlevel	logpk	loggain	tobitpk	meant1knowr	meant1knowrcor	t1knowlevelrcor	knowgainr	knowgainr2	educ3	aus.popparl1	aus.popparl2	aus.republican1	aus.republican2	btp04pr.t1trade	btp04pr.t1mindex	btp04pr.t1services	btp04pr.t2trade	btp04pr.t2mindex	btp04pr.t2services	bulgaria.bulgaria.t1tghpc	bulgaria.bulgaria.t1clibe	bulgaria.bulgaria.t1q8_7	bulgaria.bulgaria.t1q8_1	bulgaria.bulgaria.t1q8_8	bulgaria.bulgaria.t1q8_11	bulgaria.bulgaria.t1q10_3	bulgaria.bulgaria.t1q16	bulgaria.bulgaria.t1q21	bulgaria.bulgaria.t1q22	bulgaria.bulgaria.t1q23	bulgaria.bulgaria.t1q19	bulgaria.bulgaria.t2tghpc	bulgaria.bulgaria.t2clibe	bulgaria.bulgaria.t2q8_7	bulgaria.bulgaria.t2q8_1	bulgaria.bulgaria.t2q8_8	bulgaria.bulgaria.t2q8_11	bulgaria.bulgaria.t2q10_3	bulgaria.bulgaria.t2q16	bulgaria.bulgaria.t2q21	bulgaria.bulgaria.t2q22	bulgaria.bulgaria.t2q23	bulgaria.bulgaria.t2q19	chi.t1att1	chi.t1att2	chi.t1att3	chi.t1att4	chi.t1att5	chi.t1att6	chi.t1att7	chi.t1att8	chi.t1att9	chi.t2att1	chi.t2att2	chi.t2att3	chi.t2att4	chi.t2att5	chi.t2att6	chi.t2att7	chi.t2att8	chi.t2att9	cpl.t1res	cpl.t1cons	cpl.t1poor	cpl.t1renew	cpl.t1fossil	cpl.t1buypwr	cpl.t2res	cpl.t2cons	cpl.t2poor	cpl.t2renew	cpl.t2fossil	cpl.t2buypwr	eu.support_eu_membership_t1	eu.att_towards_privatization_t1	eu.attitude_towards_migration_t1	eu.mil_att_11_12_t1	eu.t1q11b	eu.turkey_enlargement_att_t1	eu.eu_veto_support_t1	eu.support_eu_membership_t2	eu.att_towards_privatization_t2	eu.attitude_towards_migration_t2	eu.mil_att_11_12_t2	eu.t2q11br	eu.turkey_enlargement_att_t2	eu.eu_veto_support_t2	eu.pay_for_pension_1_t2_r	eu.free_trade_index_t2	eu.general_enlargement_att_f_t2	eu.eu_level_decision_making_t2	eu.t2q16jr	eu.support_eu_membership_t3	eu.att_towards_privatization_t3	eu.attitude_towards_migration_t3	eu.mil_att_11_12_t3	eu.t3q11br	eu.turkey_enlargement_att_t3	eu.eu_veto_support_t3	eu.pay_for_pension_1_t3_r	eu.free_trade_index_t3	eu.general_enlargement_att_f_t3	eu.eu_level_decision_making_t3	eu.t3q16jr	grk.t1att1	grk.t1att2	grk.t1att3	grk.t1att4	grk.t1att5	grk.t1att6	grk.t2att1	grk.t2att2	grk.t2att3	grk.t2att4	grk.t2att5	grk.t2att6	ukmonarchy.t1supmon	ukmonarchy.t2supmon	ukmonarchy.t1mpop	ukmonarchy.t2mpop	ukmonarchy.t1pwrm	ukmonarchy.t2pwrm	ukmonarchy.t1reflor	ukmonarchy.t2reflor	nic1.t1att1	nic1.t1att2	nic1.t1att3	nic1.t1att4	nic1.t1att5	nic1.t1att6	nic1.t1att7	nic1.t1att8	nic1.t1att9	nic1.t2att1	nic1.t2att2	nic1.t2att3	nic1.t2att4	nic1.t2att5	nic1.t2att6	nic1.t2att7	nic1.t2att8	nic1.t2att9	swp.t1att1	swp.t1att3	swp.t1att4	swp.t1att5	swp.t1att6	swp.t1att7	swp.t2att1	swp.t2att3	swp.t2att4	swp.t2att5	swp.t2att6	swp.t2att7	ukbge.t1redist	ukbge.t1tax	ukbge.t1wage	ukbge.t1eu	ukbge.t2redist	ukbge.t2tax	ukbge.t2wage	ukbge.t2eu	ukcrime.rootcauset1	ukcrime.policet1	ukcrime.punisht1	ukcrime.procrightst1	ukcrime.selfprotectt1	ukcrime.rootcauset2	ukcrime.policet2	ukcrime.punisht2	ukcrime.procrightst2	ukcrime.selfprotectt2	ukeu.eurelat1g	ukeu.euscope1g	ukeu.commies1r	ukeu.favref1r	ukeu.eurelat2g	ukeu.euscope2g	ukeu.commies2r	ukeu.favref2r	ukhealth.t1payhlt	ukhealth.t1poora	ukhealth.t1option	ukhealth.t1hlthfu	ukhealth.t1ctexpt	ukhealth.t1pritre	ukhealth.t1severi	ukhealth.t1preven	ukhealth.t1dispub	ukhealth.t1avgdis	ukhealth.t1moresa	ukhealth.t2payhlt	ukhealth.t2poora	ukhealth.t2option	ukhealth.t2hlthfu	ukhealth.t2ctexpt	ukhealth.t2pritre	ukhealth.t2severi	ukhealth.t2preven	ukhealth.t2dispub	ukhealth.t2avgdis	ukhealth.t2moresa	wtu.t1att1	wtu.t1att3	wtu.t1att4	wtu.t1att5	wtu.t1att6	wtu.t1att7	wtu.t2att1	wtu.t2att3	wtu.t2att4	wtu.t2att5	wtu.t2att6	wtu.t2att7	eu2009.cc1	eu2009.cc2	eu2009.imm1	eu2009.imm2	nh.t1endexp	nh.t1manvol	nh.t1volloc	nh.t2endexp	nh.t2manvol	nh.t2volloc	nic2.t1usseca	nic2.t1humrh2	nic2.t1envir	nic2.t1inter	nic2.t1multi	nic2.t1demo	nic2.t1forai1	nic2.t1global	nic2.t1trade_b	nic2.t2usseca	nic2.t2humrh2	nic2.t2envir	nic2.t2inter	nic2.t2multi	nic2.t2demo	nic2.t2forai1	nic2.t2global	nic2.t2trade_b	btp03.olt1usseca	btp03.olt1humrh2	btp03.olt1envir	btp03.olt1inter	btp03.olt1multi	btp03.olt1demo	btp03.olt1forai1	btp03.olt1global	btp03.olt1trade	btp03.olt2usseca	btp03.olt2humrh2	btp03.olt2envir	btp03.olt2inter	btp03.olt2multi	btp03.olt2demo	btp03.olt2forai1	btp03.olt2global	btp03.olt2trade	btp04.w4b42	btp04.w4b45	btp04.w4b48	btp04.w4b51	btp04.w4b54	btp04.w4b57	btp04.w4f42	btp04.w4f45	btp04.w4f48	btp04.w4f51	btp04.w4f54	btp04.w4f57	btp05.t1reform	btp05.t1fcvsch	btp05.t1mmtaxe	btp05.t1stest	btp05.t1testsl	btp05.t1nclb	btp05.t1govinv	btp05.t1medqual	btp05.t1costcov	btp05.t1emplypay	btp05.t1indivpay	btp05.t2reform	btp05.t2fcvsch	btp05.t2mmtaxe	btp05.t2stest	btp05.t2testsl	btp05.t2nclb	btp05.t2govinv	btp05.t2medqual	btp05.t2costcov	btp05.t2emplypay	btp05.t2indivpay	sm.t1more	sm.t1belowmrkt	sm.t1openspace	sm.t1countyl	sm.t2more	sm.t2belowmrkt	sm.t2openspace	sm.t2countyl	dpnum	bettered
258	22	4831	2	0	0.657782610279062	6	2214	17	0.247180718424694	11	0.181544851923617		0.666666666666667	0.666666666666667	0.5	0.5	0.666666666666667	70	0	0	0.266666666666667	0	0.409722222222222	"FALSE"										0.5	0.5	0.666666666666667	"UK Health"	1	0.647058823529412	0.0588235294117647	0.228373702422145	0.477884612037409	0.165840441176471	0.40723511780846	0.331764705882353	52.8823529411765	0	0.324237225193108	0.6875	2.99164600453661	0.627450980392157	0.53921568627451	0.582608695652174	0.625	0.541666666666667	0.686274509803922	0	0.166666666666667	0.73695652173913	-0.693147180559945	-0.693147180559945	0	0.627450980392157	0.53921568627451	0.582608695652174	0	0.166666666666667	0																																																																																																																																																																												0.5	0.75	1	0.4375	1	0.125	0.25		1		1	0	1	1	0.2	0.25	0	0.5	1		1	1																																																																																																					2	"FALSE"
259	22	4632	2	0	0.657782610279062	6	2204	15	0.243915155748719	11	0.138758525603447		0.333333333333333	0.333333333333333	0.333333333333333	0.517857142857143	0.666666666666667	73	0	0	0.0666666666666667	1	0.3046875	"FALSE"										0.517857142857143	0.333333333333333	0.666666666666667	"UK Health"	1	0.666666666666667	0.133333333333333	0.222222222222222	0.471404520791032	0.132635238095238	0.364191210897844	0.352666666666667	51.6	0	0.300347292368126	0.642857142857143	3.04761197230057	0.644444444444444	0.555555555555556	0.582608695652174	0.666666666666667	0.571428571428571	0.733333333333333	0.333333333333333	0.333333333333333	0.73695652173913	-1.09861228866811	-0.658055860748675	0	0.644444444444444	0.555555555555556	0.582608695652174	0.333333333333333	0.333333333333333	0																																																																																																																																																																													1	1	0.75	0.6875	0.25			0.75	0.75	0.75	0.5	0.75	1	0.583333333333333	0.4375	1		0.25	1	1	0.75																																																																																																					2	"FALSE"
260	22	4407	2	0	0.657782610279062	6	2206	16	0.245135579694261	11	0.183172671521412		1	1	0.833333333333333	0.0666666666666667	0.833333333333333	61	1	0	0.133333333333333	1	0.281666666666667	"FALSE"										0.0666666666666667	0.833333333333333	0.833333333333333	"UK Health"	1	0.625	0.0625	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	44.1875	0	0.322727836399711	0.6	3.17458013323403	0.635416666666667	0.552083333333333	0.582608695652174	0.611111111111111	0.533333333333333	0.78125	-0.166666666666667	0	0.73695652173913	-0.182321556793955	-2.70805020110221	1	0.635416666666667	0.552083333333333	0.582608695652174	-0.166666666666667	0	1																																																																																																																																																																													0.25	0.5	0.65	0.416666666666667	0.166666666666667	0.5	1	0.75	1	0.75	0	0.75	1	0.65	0.4375	0.333333333333333	0.666666666666667	0.75	0.5	0.75	0.75																																																																																																					2	"TRUE"
261	22	3920	2	0	0.657782610279062	6	2206	16	0.245135579694261	11	0.183172671521412		0.666666666666667	0.666666666666667	0.666666666666667	0.333333333333333	0.833333333333333	32	0	0	0.0666666666666667	0	0.424242424242424	"FALSE"										0.333333333333333	0.666666666666667	0.833333333333333	"UK Health"	1	0.625	0.0625	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	44.1875	0	0.322727836399711	0.666666666666667	3.17458013323403	0.635416666666667	0.552083333333333	0.582608695652174	0.633333333333333	0.544444444444445	0.78125	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-1.09861228866811	1	0.635416666666667	0.552083333333333	0.582608695652174	0.166666666666667	0.166666666666667	0																																																																																																																																																																												0	1	1	0	1	0.666666666666667	0.5	0.75	1	1	0.75	0	0.75	1	0.3	0.9375	0.666666666666667	0.666666666666667	0.25	0.5	1	0.75																																																																																																					2	"FALSE"
262	22	2607	2	0	0.657782610279062	6	2214	17	0.247180718424694	11	0.181544851923617		1	1	1		1	63	0.66	0	0.133333333333333	1	0.356060606060606	"FALSE"											1	1	"UK Health"	1	0.647058823529412	0.0588235294117647	0.228373702422145	0.477884612037409	0.165840441176471	0.40723511780846	0.331764705882353	52.8823529411765	0	0.324237225193108	0.625	2.99164600453661	0.627450980392157	0.53921568627451	0.582608695652174	0.604166666666667	0.510416666666667	0.686274509803922	0	0	0.73695652173913	0		1	0.627450980392157	0.53921568627451	0.582608695652174	0	0	0.5																																																																																																																																																																												0	0.75	1	0.5	0.75	0.666666666666667	0.25	0.25	1	0.75	0.75	0	0.25	1	0.5	0.4375	0.666666666666667	0.666666666666667	0.5	1	0.75	1																																																																																																					2	"TRUE"
263	22	1414	2	0	0.657782610279062	6	2206	16	0.245135579694261	11	0.183172671521412		0.666666666666667	0.666666666666667	0.666666666666667	0.333333333333333	1	34	0.33	0	0.0666666666666667	1	0.213636363636364	"FALSE"										0.333333333333333	0.666666666666667	1	"UK Health"	1	0.625	0.0625	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	44.1875	0	0.322727836399711	0.6	3.17458013323403	0.635416666666667	0.552083333333333	0.582608695652174	0.633333333333333	0.544444444444445	0.78125	0.333333333333333	0.333333333333333	0.73695652173913	-0.405465108108164	-1.09861228866811	1	0.635416666666667	0.552083333333333	0.582608695652174	0.333333333333333	0.333333333333333	0.5																																																																																																																																																																												0	0.5	1	0.4	0.5	0.5	0.375	0.5	1	0.5	0.5	0	0.5	1	0.25	0.75	0.416666666666667	0.5	0.25	0.5	0.5	0.75																																																																																																					2	"FALSE"
264	22	3003	2	0	0.657782610279062	6	2206	16	0.245135579694261	11	0.183172671521412		0.666666666666667	0.666666666666667	0.666666666666667	0.366666666666667	0.833333333333333	32	0.66	1	0.266666666666667	1	0.344583333333333	"FALSE"										0.366666666666667	0.666666666666667	0.833333333333333	"UK Health"	1	0.625	0.0625	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	44.1875	0	0.322727836399711	0.6	3.17458013323403	0.635416666666667	0.552083333333333	0.582608695652174	0.633333333333333	0.544444444444445	0.78125	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-1.00330210886378	1	0.635416666666667	0.552083333333333	0.582608695652174	0.166666666666667	0.166666666666667	0.5																																																																																																																																																																													0	0.5	0.2	0.5625	0.416666666666667	0.25	0	1	0.75	0.75	0	0.5	1	0.45	0.625	0.166666666666667	0.5	0.25	0.75	0.75	0.75																																																																																																					2	"TRUE"
265	22	2922	2	0	0.657782610279062	6	2214	17	0.247180718424694	11	0.181544851923617		0.666666666666667	0.666666666666667	0.666666666666667	0.4375	0.833333333333333	78	0	0	0.2	1	0.38	"FALSE"										0.4375	0.666666666666667	0.833333333333333	"UK Health"	1	0.647058823529412	0.0588235294117647	0.228373702422145	0.477884612037409	0.165840441176471	0.40723511780846	0.331764705882353	52.8823529411765	0	0.324237225193108	0.625	2.99164600453661	0.627450980392157	0.53921568627451	0.582608695652174	0.625	0.53125	0.686274509803922	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-0.826678573184468	1	0.627450980392157	0.53921568627451	0.582608695652174	0.166666666666667	0.166666666666667	0																																																																																																																																																																												0	0.25	1	0.55	0.5	0.5	0.25	1	1	1		0	0.75	0.5	0.55	0.4375	0.125	0.166666666666667	0.75	1	0.75	0.75																																																																																																					2	"FALSE"
266	22	1127	2	0	0.657782610279062	6	2210	13	0.237039239437322	11	0.152983741132099		0.833333333333333	0.833333333333333	0.666666666666667	0.25	0.666666666666667	49	0.66	0		1	0.222083333333333	"NA"										0.25	0.666666666666667	0.666666666666667	"UK Health"	1	0.615384615384615	0.230769230769231	0.236686390532544	0.48650425541052	0.177076923076923	0.420805089176596	0.484615384615385	47.6923076923077	0.25	0.314444768194768	0.583333333333333	1.74058644201496	0.615384615384615	0.551282051282051	0.582608695652174	0.597222222222222	0.541666666666667	0.692307692307692	-0.166666666666667	0	0.73695652173913	-0.405465108108164	-1.38629436111989	1	0.615384615384615	0.551282051282051	0.582608695652174	-0.166666666666667	0	0.5																																																																																																																																																																												0.5	0.25		0.3	0.6875	0.416666666666667	0.5	0.75	0.75	0.75	0.75	0	0.25	0.5	0.45	0.75	0.75	0.5	0.75	1	0.75	0.75																																																																																																					2	"TRUE"
267	22	1201	2	0	0.657782610279062	6	2207	14	0.225392290941141	11	0.147511217054303		0.833333333333333	0.833333333333333	0.833333333333333	0.230769230769231	0.833333333333333	52	1	0		1	0.240909090909091	"NA"										0.230769230769231	0.833333333333333	0.833333333333333	"UK Health"	1	0.642857142857143	0.214285714285714	0.229591836734694	0.479157423749955	0.105382417582418	0.324626581755742	0.591428571428571	51.6428571428571	0.0909090909090909	0.294512987012987	0.615384615384615	3.46820956966152	0.666666666666667	0.595238095238095	0.582608695652174	0.653846153846154	0.576923076923077	0.714285714285714	0	0	0.73695652173913	-0.182321556793955	-1.46633706879343	1	0.666666666666667	0.595238095238095	0.582608695652174	0	0	1																																																																																																																																																																												0	0	0.5	0.35	0.5	0.5	0.5	1	0.75	0.5	0.75	0	0.25		0.35	0.6875	0.583333333333333	0.666666666666667	0.75	0.5	0.5	0.75																																																																																																					2	"TRUE"
268	22	4524	2	0	0.657782610279062	6	2209	16	0.247098719288427	11	0.16683119017202		0.833333333333333	0.833333333333333	0.833333333333333	0.4	1	42	0.66	0	0.533333333333333	0	0.3375	"TRUE"										0.4	0.833333333333333	1	"UK Health"	1	0.5	0.125	0.25	0.5	0.0814916666666667	0.285467452902545	0.68375	45.6875	0.142857142857143	0.311929450757576	0.533333333333333	3.1929619135473	0.8125	0.802083333333333	0.582608695652174	0.811111111111111	0.8	0.947916666666667	0.166666666666667	0.166666666666667	0.73695652173913	-0.182321556793955	-0.916290731874155	1	0.8125	0.802083333333333	0.582608695652174	0.166666666666667	0.166666666666667	0.5																																																																																																																																																																												0.5	1	1	0.65	0.8125	0.5	0	0.5	1	0.75	0.5	0	1	1	0.15	0.75	0.75	0.333333333333333	0.25	0.5	1	0.75																																																																																																					2	"TRUE"
269	22	119	2	0	0.657782610279062	6	2212	17	0.241301988087812	11	0.158795999252283		1	1	0.833333333333333	0.5	0.833333333333333	54	0.66	0	0.866666666666667	1	0.371212121212121	"TRUE"										0.5	0.833333333333333	0.833333333333333	"UK Health"	1	0.647058823529412	0.117647058823529	0.228373702422145	0.477884612037409	0.181619117647059	0.426167945353776	0.507647058823529	55.2352941176471	0.117647058823529	0.293131940907676	0.625	3.26850983571187	0.754901960784314	0.705882352941177	0.582608695652174	0.739583333333333	0.697916666666667	0.823529411764706	-0.166666666666667	0	0.73695652173913	-0.182321556793955	-0.693147180559945	1	0.754901960784314	0.705882352941177	0.582608695652174	-0.166666666666667	0	0.5																																																																																																																																																																												0	0.75	1	0.25	0.75	0.833333333333333	0.5	0.75	1	1	0.75	0	0.75	1	0.25	0.75	0.75	0.5	1	0.75	1	0.75																																																																																																					2	"TRUE"
270	22	225	2	0	0.657782610279062	6	2214	17	0.247180718424694	11	0.181544851923617		0.5	0.5	0.5	0.520833333333333	0.666666666666667	32	0	0		1	0.257575757575758	"NA"										0.520833333333333	0.5	0.666666666666667	"UK Health"	1	0.647058823529412	0.0588235294117647	0.228373702422145	0.477884612037409	0.165840441176471	0.40723511780846	0.331764705882353	52.8823529411765	0	0.324237225193108	0.625	2.99164600453661	0.627450980392157	0.53921568627451	0.582608695652174	0.635416666666667	0.541666666666667	0.686274509803922	0.166666666666667	0.166666666666667	0.73695652173913	-0.693147180559945	-0.65232518603969	0	0.627450980392157	0.53921568627451	0.582608695652174	0.166666666666667	0.166666666666667	0																																																																																																																																																																												0.5	0.5	0.5	0.25	1	0.583333333333333	0.25	0.5	0.75	0.75	1	0	1	0.5	0	0.6875	0.25	0.666666666666667	1	0.75	1	1																																																																																																					2	"FALSE"
271	22	4424	2	0	0.657782610279062	6	2202	14	0.227411286189491	11	0.146552992447571		0.5	0.5	0.5	0.230769230769231	0.833333333333333	21	1	0	0.2	1	0.289772727272727	"FALSE"										0.230769230769231	0.5	0.833333333333333	"UK Health"	1	0.714285714285714	0.142857142857143	0.204081632653061	0.451753951452626	0.15058021978022	0.388046672167434	0.284285714285714	50.0714285714286	0.0769230769230769	0.271274350649351	0.692307692307692	3.11929112634942	0.630952380952381	0.476190476190476	0.582608695652174	0.641025641025641	0.474358974358974	0.619047619047619	0.333333333333333	0.333333333333333	0.73695652173913	-0.693147180559945	-1.46633706879343	0	0.630952380952381	0.476190476190476	0.582608695652174	0.333333333333333	0.333333333333333	1																																																																																																																																																																												0	0.75	1	0.5	0.6875	0.5	0.25	0.25	0.5	0.75	0.75	0	0.75	1	0.25	0.75	0.416666666666667	0.166666666666667	0.25	0.5	0.5	1																																																																																																					2	"TRUE"
272	22	128	2	0	0.657782610279062	6	2202	14	0.227411286189491	11	0.146552992447571		0.333333333333333	0.333333333333333	0.333333333333333	0.384615384615385	0.5	37	0	0	0.133333333333333	1	0.223333333333333	"FALSE"										0.384615384615385	0.333333333333333	0.5	"UK Health"	1	0.714285714285714	0.142857142857143	0.204081632653061	0.451753951452626	0.15058021978022	0.388046672167434	0.284285714285714	50.0714285714286	0.0769230769230769	0.271274350649351	0.692307692307692	3.11929112634942	0.630952380952381	0.476190476190476	0.582608695652174	0.653846153846154	0.487179487179487	0.619047619047619	0.166666666666667	0.166666666666667	0.73695652173913	-1.09861228866811	-0.955511445027436	0	0.630952380952381	0.476190476190476	0.582608695652174	0.166666666666667	0.166666666666667	0																																																																																																																																																																												0.5	1	0.5	0.1	0.75	0.583333333333333		0.5	1	0.75	0.75	0.5	1	1	0	0.6875	0.75	0.666666666666667	0.5	1	1	1																																																																																																					2	"FALSE"
273	22	504	2	0	0.657782610279062	6	2209	16	0.247098719288427	11	0.16683119017202		0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.833333333333333	36	1	0	1	0	0.34280303030303	"TRUE"										0.666666666666667	0.666666666666667	0.833333333333333	"UK Health"	1	0.5	0.125	0.25	0.5	0.0814916666666667	0.285467452902545	0.68375	45.6875	0.142857142857143	0.311929450757576	0.533333333333333	3.1929619135473	0.8125	0.802083333333333	0.582608695652174	0.822222222222222	0.811111111111111	0.947916666666667	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-0.405465108108164	1	0.8125	0.802083333333333	0.582608695652174	0.166666666666667	0.166666666666667	1																																																																																																																																																																												0	1	1	0	0.6875	0.833333333333333	0.5	0	0.5	0.5	0.75	0	0	1	0	1	1	0.166666666666667	0	0.5	0.5	1																																																																																																					2	"TRUE"
274	22	3132	2	0	0.657782610279062	6	2208	17	0.223952724503716	11	0.155961707829506		0.666666666666667	0.666666666666667	0.666666666666667	0.4375	1	28	1	1	0.533333333333333	1	0.243939393939394	"TRUE"										0.4375	0.666666666666667	1	"UK Health"	1	0.529411764705882	0.117647058823529	0.249134948096886	0.499134198484622	0.207319117647059	0.455323091493347	0.547647058823529	46	0.375	0.274650673400673	0.5	3.25951611739795	0.666666666666667	0.588235294117647	0.582608695652174	0.666666666666667	0.583333333333333	0.784313725490196	0.333333333333333	0.333333333333333	0.73695652173913	-0.405465108108164	-0.826678573184468	1	0.666666666666667	0.588235294117647	0.582608695652174	0.333333333333333	0.333333333333333	1																																																																																																																																																																												0	0.75	1	0.4	0.5	0.416666666666667	0.5	0.75	0.5	0.75	0.75	0.5	0.75	1	0.3	0.4375	0	0.166666666666667	0	0.75	1	0.25																																																																																																					2	"TRUE"
275	22	1025	2	0	0.657782610279062	6	2212	17	0.241301988087812	11	0.158795999252283		0.666666666666667	0.666666666666667	0.666666666666667	0.375	0.833333333333333	52	0.33	0	0.4	1	0.3375	"TRUE"										0.375	0.666666666666667	0.833333333333333	"UK Health"	1	0.647058823529412	0.117647058823529	0.228373702422145	0.477884612037409	0.181619117647059	0.426167945353776	0.507647058823529	55.2352941176471	0.117647058823529	0.293131940907676	0.625	3.26850983571187	0.754901960784314	0.705882352941177	0.582608695652174	0.760416666666667	0.708333333333333	0.823529411764706	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-0.980829253011726	1	0.754901960784314	0.705882352941177	0.582608695652174	0.166666666666667	0.166666666666667	0.5																																																																																																																																																																												0	0.25	1	0.35	0.8125	0.5	0.5	0.25	0.75	1	1	0	0.25	1	0.45	0.75	0.416666666666667	0.166666666666667	0.25	0.5	1	0.75																																																																																																					2	"FALSE"
276	22	204	2	0	0.657782610279062	6	2208	17	0.223952724503716	11	0.155961707829506		0.333333333333333	0.333333333333333	0.333333333333333	0.515625	1	42	0	0		0	0.282954545454545	"NA"										0.515625	0.333333333333333	1	"UK Health"	1	0.529411764705882	0.117647058823529	0.249134948096886	0.499134198484622	0.207319117647059	0.455323091493347	0.547647058823529	46	0.375	0.274650673400673	0.5625	3.25951611739795	0.666666666666667	0.588235294117647	0.582608695652174	0.6875	0.604166666666667	0.784313725490196	0.666666666666667	0.666666666666667	0.73695652173913	-1.09861228866811	-0.662375521893192	0	0.666666666666667	0.588235294117647	0.582608695652174	0.666666666666667	0.666666666666667	0																																																																																																																																																																												0	0.25	1	0.45	0.8125	0.5	0.5	0.25	1	0.75	0.5	0	0.25	0.5	0.2	0.8125	0.5	0.666666666666667	0.75	1	0.75	0.75																																																																																																					2	"FALSE"
277	22	2929	2	0	0.657782610279062	6	2207	14	0.225392290941141	11	0.147511217054303		1	1	1		1	49	0.66	0	0.6	1	0.262121212121212	"TRUE"											1	1	"UK Health"	1	0.642857142857143	0.214285714285714	0.229591836734694	0.479157423749955	0.105382417582418	0.324626581755742	0.591428571428571	51.6428571428571	0.0909090909090909	0.294512987012987	0.615384615384615	3.46820956966152	0.666666666666667	0.595238095238095	0.582608695652174	0.641025641025641	0.564102564102564	0.714285714285714	0	0	0.73695652173913	0		1	0.666666666666667	0.595238095238095	0.582608695652174	0	0	0.5																																																																																																																																																																												0	0.75	1	0.2	0.75	0.583333333333333	0.5	0.5	0.5	0.75	0.75	0	0.25	1	0	0.875	0.833333333333333	0.666666666666667	0.5	0.5	0.5	0.75																																																																																																					2	"TRUE"
278	22	1022	2	0	0.657782610279062	6	2206	16	0.245135579694261	11	0.183172671521412		0.666666666666667	0.666666666666667	0.666666666666667	0.333333333333333	1	52	0.66	0	0.666666666666667	0	0.356060606060606	"TRUE"										0.333333333333333	0.666666666666667	1	"UK Health"	1	0.625	0.0625	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	44.1875	0	0.322727836399711	0.666666666666667	3.17458013323403	0.635416666666667	0.552083333333333	0.582608695652174	0.633333333333333	0.544444444444445	0.78125	0.333333333333333	0.333333333333333	0.73695652173913	-0.405465108108164	-1.09861228866811	1	0.635416666666667	0.552083333333333	0.582608695652174	0.333333333333333	0.333333333333333	0.5																																																																																																																																																																												0	0	1	0	0.75	0.666666666666667	0.625	0	1	0.75	0.5	0.5	0	1	0.15	0.9375	0.75	0.5	0.75	1	0.75	0.75																																																																																																					2	"TRUE"
279	22	3813	2	0	0.657782610279062	6	2203	16	0.231918957586151	11	0.174862334586879		0.666666666666667	0.666666666666667	0.666666666666667	0.4	0.833333333333333	63	0.66	0	0.2	0	0.296590909090909	"FALSE"										0.4	0.666666666666667	0.833333333333333	"UK Health"	1	0.625	0.125	0.234375	0.484122918275927	0.15788	0.397341163233813	0.435	52.125	0.0833333333333333	0.281273082386364	0.666666666666667	3.38085450981661	0.59375	0.552083333333333	0.582608695652174	0.588888888888889	0.544444444444445	0.78125	0.166666666666667	0.166666666666667	0.73695652173913	-0.405465108108164	-0.916290731874155	1	0.59375	0.552083333333333	0.582608695652174	0.166666666666667	0.166666666666667	0.5																																																																																																																																																																												0	0.5	1	0.05	0.8125	0.5	0.25	0.5	0.75	0.75	0.5	0	0.5	1	0.25	0.625	0.583333333333333	0.5	0.5	1	0.5	0.5																																																																																																					2	"TRUE"
280	22	708	2	0	0.657782610279062	6	2211	16	0.243653980154962	11	0.159105850788233		0.166666666666667	0.166666666666667	0.166666666666667	0.653333333333333	0.333333333333333	18	0.66	0		1	0.159375	"NA"										0.653333333333333	0.166666666666667	0.333333333333333	"UK Health"	1	0.5	0.125	0.25	0.5	0.13214	0.363510660091283	0.5175	41.6875	0.214285714285714	0.333152225378788	0.466666666666667	3.39316619591418	0.697916666666667	0.666666666666667	0.582608695652174	0.733333333333333	0.7	0.822916666666667	0.166666666666667	0.166666666666667	0.73695652173913	-1.79175946922805	-0.425667815425684	0	0.697916666666667	0.666666666666667	0.582608695652174	0.166666666666667	0.166666666666667	0.5																																																																																																																																																																												0	0.5		0.35	0.625	0.5	0.5	0.5			0.5	0	0.5	0.5	0.3	0.4375	0.25	0.666666666666667	0.5	1	0.75	0.5																																																																																																					2	"TRUE"
